Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_007323,T291,2026-08-15 23:32:00,4,12.99443,77.538971,921.9,15.0,-0.63,-1.0,10.9,-1.8,-4.9,-0.4,Handlebar_Mount
TEL_007324,T291,2026-08-15 23:33:00,5,12.992699,77.538488,915.6,17.1,-0.73,0.72,9.5,-0.5,-7.0,-0.7,Handlebar_Mount
TEL_007325,T291,2026-08-15 23:34:00,6,12.992923,77.539985,915.7,14.4,0.21,-0.95,9.64,-1.6,0.8,-6.7,Handlebar_Mount
TEL_007326,T291,2026-08-15 23:35:00,7,12.992392,77.541889,917.1,18.8,-0.18,1.53,9.33,5.2,4.3,8.2,Handlebar_Mount
TEL_007327,T291,2026-08-15 23:36:00,8,12.991248,77.543958,924.9,22.5,-0.21,1.29,8.64,2.6,5.3,-0.7,Handlebar_Mount
TEL_007328,T291,2026-08-15 23:37:00,9,12.989593,77.543816,915.3,15.8,-0.45,-2.33,10.41,-4.0,-4.5,9.5,Handlebar_Mount
TEL_007329,T291,2026-08-15 23:38:00,10,12.988306,77.544362,918.7,13.3,-0.04,-0.88,9.68,-6.3,1.0,-5.5,Handlebar_Mount
TEL_007330,T291,2026-08-15 23:39:00,11,12.987442,77.545146,923.0,11.1,0.26,-0.74,9.73,-4.0,-5.0,-7.9,Handlebar_Mount
TEL_007331,T291,2026-08-15 23:40:00,12,12.988886,77.545015,915.1,13.8,1.29,0.94,7.0,5.3,10.8,1.5,Handlebar_Mount
TEL_007332,T291,2026-08-15 23:41:00,13,12.990059,77.545348,922.7,11.6,0.1,-0.77,9.93,-1.7,4.9,15.3,Handlebar_Mount
TEL_007333,T291,2026-08-15 23:42:00,14,12.991253,77.546244,920.1,14.2,-0.55,0.91,10.4,0.2,2.5,-11.3,Handlebar_Mount
TEL_007334,T291,2026-08-15 23:43:00,15,12.992972,77.546361,919.8,16.4,-0.24,0.76,9.92,2.8,-5.1,8.5,Handlebar_Mount
TEL_007335,T291,2026-08-15 23:44:00,16,12.991052,77.546258,917.9,18.3,1.01,0.64,9.21,4.2,5.4,8.8,Handlebar_Mount
TEL_007336,T291,2026-08-15 23:45:00,17,12.989845,77.548243,915.9,22.1,-0.61,1.32,9.19,3.5,-1.3,-4.7,Handlebar_Mount
TEL_007337,T291,2026-08-15 23:46:00,18,12.987134,77.547762,915.3,26.2,-0.65,1.44,9.19,4.7,2.7,-5.4,Handlebar_Mount
TEL_007338,T291,2026-08-15 23:47:00,19,12.984015,77.547619,919.3,29.7,-0.62,1.21,10.75,3.4,-8.8,8.7,Handlebar_Mount
TEL_007339,T291,2026-08-15 23:48:00,20,12.980899,77.546439,919.3,31.7,-0.73,0.68,8.95,0.2,-4.5,-2.3,Handlebar_Mount
TEL_007340,T291,2026-08-15 23:49:00,21,12.980899,77.546439,920.3,0.0,-0.11,-2.58,9.95,-8.1,2.4,-0.2,Handlebar_Mount
TEL_007341,T292,2026-08-17 01:18:00,0,12.991481,77.517935,924.8,0.0,-0.05,0.0,10.18,2.5,1.7,2.8,Handlebar_Mount
TEL_007342,T292,2026-08-17 01:19:00,1,12.991481,77.517935,919.6,0.0,-0.32,0.0,9.75,-0.3,-3.5,0.6,Handlebar_Mount
TEL_007343,T292,2026-08-17 01:20:00,2,12.991758,77.518319,916.3,4.5,-0.03,1.56,9.54,2.6,1.8,-2.2,Handlebar_Mount
TEL_007344,T292,2026-08-17 01:21:00,3,12.991316,77.517308,918.3,10.5,-0.76,2.08,10.33,4.8,-8.3,5.0,Handlebar_Mount
TEL_007345,T292,2026-08-17 01:22:00,4,12.992369,77.51855,918.7,15.5,1.16,1.75,10.35,5.1,14.2,19.6,Handlebar_Mount
TEL_007346,T292,2026-08-17 01:23:00,5,12.990293,77.518402,916.7,19.8,-0.08,1.47,9.81,1.9,-0.6,-2.3,Handlebar_Mount
TEL_007347,T292,2026-08-17 01:24:00,6,12.990286,77.515953,923.5,23.3,0.88,1.24,9.54,7.2,14.4,16.5,Handlebar_Mount
TEL_007348,T292,2026-08-17 01:25:00,7,12.991023,77.51318,919.8,27.3,-0.09,1.37,9.5,6.5,2.2,-6.9,Handlebar_Mount
TEL_007349,T292,2026-08-17 01:26:00,8,12.989429,77.510782,916.3,27.4,-0.25,0.04,10.29,-2.8,0.0,4.5,Handlebar_Mount
TEL_007350,T292,2026-08-17 01:27:00,9,12.9925,77.510226,915.8,29.7,-0.23,0.81,9.62,3.7,-6.9,16.4,Handlebar_Mount
TEL_007351,T292,2026-08-17 01:28:00,10,12.991096,77.507205,922.2,31.7,-1.24,0.68,10.16,3.8,-11.3,-8.0,Handlebar_Mount
TEL_007352,T292,2026-08-17 01:29:00,11,12.993733,77.509507,921.8,33.3,-0.9,0.57,9.78,3.9,-11.4,0.4,Handlebar_Mount
TEL_007353,T292,2026-08-17 01:30:00,12,12.990354,77.51088,919.9,34.7,-0.32,0.48,10.16,2.7,1.8,15.3,Handlebar_Mount
TEL_007354,T292,2026-08-17 01:31:00,13,12.988879,77.514353,918.5,35.9,0.76,0.4,9.72,-1.8,12.0,1.4,Handlebar_Mount
TEL_007355,T292,2026-08-17 01:32:00,14,12.991397,77.516454,924.8,31.2,1.02,-1.62,10.56,-6.4,9.4,-1.6,Handlebar_Mount
TEL_007356,T292,2026-08-17 01:33:00,15,12.994959,77.51635,919.7,33.9,0.32,0.93,10.21,3.3,4.0,5.9,Handlebar_Mount
TEL_007357,T292,2026-08-17 01:34:00,16,12.994402,77.512693,923.2,35.2,0.31,0.45,10.5,3.1,8.1,10.2,Handlebar_Mount
TEL_007358,T292,2026-08-17 01:35:00,17,12.991266,77.510519,918.7,36.3,0.04,0.38,9.83,1.9,-2.4,-17.8,Handlebar_Mount
TEL_007359,T292,2026-08-17 01:36:00,18,12.987546,77.511722,920.2,37.2,-0.3,0.32,9.72,1.0,-1.0,-0.8,Handlebar_Mount
TEL_007360,T292,2026-08-17 01:37:00,19,12.991524,77.510778,921.8,38.9,-0.59,0.6,10.0,-1.0,-0.1,4.5,Handlebar_Mount
TEL_007361,T292,2026-08-17 01:38:00,20,12.994087,77.513731,920.0,37.2,-0.31,-0.61,9.43,-2.1,-3.5,-4.5,Handlebar_Mount
TEL_007362,T292,2026-08-17 01:39:00,21,12.993867,77.517719,923.4,38.0,-0.53,0.27,10.6,2.7,-8.1,7.9,Handlebar_Mount
TEL_007363,T292,2026-08-17 01:40:00,22,12.990177,77.51671,917.8,36.4,-1.11,-0.55,7.26,-2.0,-3.0,-12.5,Handlebar_Mount
TEL_007364,T292,2026-08-17 01:41:00,23,12.992222,77.514338,924.6,29.8,-1.06,-2.28,9.04,-2.7,-10.4,3.6,Handlebar_Mount
TEL_007365,T292,2026-08-17 01:42:00,24,12.993481,77.511505,921.7,29.5,0.48,-0.1,10.06,0.9,-0.3,-2.7,Handlebar_Mount
TEL_007366,T292,2026-08-17 01:43:00,25,12.992127,77.508739,919.0,29.3,0.37,-0.08,12.85,0.9,4.9,-11.2,Handlebar_Mount
TEL_007367,T292,2026-08-17 01:44:00,26,12.99399,77.506028,922.5,31.3,0.95,0.71,10.2,5.9,12.7,-0.7,Handlebar_Mount
TEL_007368,T292,2026-08-17 01:45:00,27,12.991798,77.50334,917.8,33.0,-0.01,0.59,8.69,-2.2,2.2,1.6,Handlebar_Mount
TEL_007369,T292,2026-08-17 01:46:00,28,12.988603,77.505247,924.2,35.4,-0.19,0.83,8.38,0.5,-5.3,-5.0,Handlebar_Mount
TEL_007370,T292,2026-08-17 01:47:00,29,12.98832,77.509168,918.1,37.4,0.61,0.7,9.72,4.9,2.7,-2.7,Handlebar_Mount
TEL_007371,T292,2026-08-17 01:48:00,30,12.986987,77.505638,915.2,35.9,0.5,-0.52,10.35,-1.6,6.2,-7.5,Handlebar_Mount
TEL_007372,T292,2026-08-17 01:49:00,31,12.983344,77.505472,919.1,34.7,-0.17,-0.44,9.53,-1.5,-1.9,9.7,Handlebar_Mount
TEL_007373,T292,2026-08-17 01:50:00,32,12.983344,77.505472,918.5,0.0,0.03,-2.32,9.21,-10.8,-6.3,-0.8,Handlebar_Mount
TEL_007374,T293,2026-08-11 02:13:00,0,13.004132,77.529998,916.0,0.0,0.3,0.0,12.04,0.9,4.0,-2.5,Handlebar_Mount
TEL_007375,T293,2026-08-11 02:14:00,1,13.003609,77.529527,917.9,6.7,-0.28,2.33,10.35,9.3,-3.8,0.7,Handlebar_Mount
TEL_007376,T293,2026-08-11 02:15:00,2,13.003166,77.530491,920.1,10.1,0.54,1.18,10.28,8.8,7.0,12.4,Handlebar_Mount
TEL_007377,T293,2026-08-11 02:16:00,3,13.003081,77.531855,922.4,13.0,0.31,0.99,10.18,3.0,-2.5,4.9,Handlebar_Mount
TEL_007378,T293,2026-08-11 02:17:00,4,13.003812,77.530411,920.6,15.4,-0.03,0.83,10.12,0.7,-3.1,0.2,Handlebar_Mount
TEL_007379,T293,2026-08-11 02:18:00,5,13.004941,77.532134,922.8,19.6,-0.71,1.48,9.05,4.7,-6.6,-9.3,Handlebar_Mount
TEL_007380,T293,2026-08-11 02:19:00,6,13.006751,77.530871,917.1,21.0,1.17,0.46,9.9,-0.2,19.4,-7.3,Handlebar_Mount
TEL_007381,T293,2026-08-11 02:20:00,7,13.007171,77.52907,916.6,17.6,-0.29,-1.17,10.1,-6.5,-6.1,-4.1,Handlebar_Mount
TEL_007382,T293,2026-08-11 02:21:00,8,13.005058,77.52987,916.3,21.5,-0.81,1.35,9.84,10.4,-14.5,0.6,Handlebar_Mount
TEL_007383,T293,2026-08-11 02:22:00,9,13.004008,77.531457,922.3,18.1,-0.34,-1.2,10.08,-3.7,-1.4,0.0,Handlebar_Mount
TEL_007384,T293,2026-08-11 02:23:00,10,13.004772,77.529285,917.6,21.9,0.79,1.33,9.54,4.7,6.1,2.0,Handlebar_Mount
TEL_007385,T293,2026-08-11 02:24:00,11,13.006862,77.528091,922.3,22.9,0.36,0.34,10.01,5.8,4.9,-10.2,Handlebar_Mount
TEL_007386,T293,2026-08-11 02:25:00,12,13.006264,77.53051,916.8,23.7,0.16,0.28,10.2,-0.6,1.4,3.5,Handlebar_Mount
TEL_007387,T293,2026-08-11 02:26:00,13,13.007258,77.527784,920.5,27.6,-0.61,1.35,9.08,4.5,4.7,4.6,Handlebar_Mount
TEL_007388,T293,2026-08-11 02:27:00,14,13.006536,77.525455,921.9,23.2,0.78,-1.53,10.07,-5.0,15.2,-11.4,Handlebar_Mount
TEL_007389,T293,2026-08-11 02:28:00,15,13.007058,77.527912,921.7,23.9,0.05,0.27,9.47,2.6,4.5,-7.5,Handlebar_Mount
TEL_007390,T293,2026-08-11 02:29:00,16,13.004622,77.528779,921.0,24.6,-0.57,0.23,9.61,-1.7,-4.9,-1.1,Handlebar_Mount
TEL_007391,T293,2026-08-11 02:30:00,17,13.001762,77.528446,916.2,27.4,0.16,0.97,9.77,5.6,0.5,10.7,Handlebar_Mount
TEL_007392,T293,2026-08-11 02:31:00,18,13.001952,77.525562,921.7,27.5,-0.55,0.03,9.98,-1.9,-1.2,3.5,Handlebar_Mount
TEL_007393,T293,2026-08-11 02:32:00,19,13.002116,77.528689,923.7,29.8,0.22,0.81,10.58,3.9,-6.5,-8.3,Handlebar_Mount
TEL_007394,T293,2026-08-11 02:33:00,20,12.999405,77.530644,923.2,31.8,0.15,0.68,9.76,4.6,5.0,4.7,Handlebar_Mount
TEL_007395,T293,2026-08-11 02:34:00,21,12.998809,77.527078,922.6,34.4,-0.06,0.9,8.9,3.1,1.8,-15.7,Handlebar_Mount
TEL_007396,T293,2026-08-11 02:35:00,22,13.002106,77.52531,916.9,35.6,0.54,0.42,9.87,2.1,9.8,-0.7,Handlebar_Mount
TEL_007397,T293,2026-08-11 02:36:00,23,13.005883,77.524576,920.6,36.6,-0.75,0.36,9.91,-0.0,-5.2,-12.6,Handlebar_Mount
TEL_007398,T293,2026-08-11 02:37:00,24,13.003095,77.521789,924.1,37.5,-0.8,0.3,10.2,0.7,-5.5,2.5,Handlebar_Mount
TEL_007399,T293,2026-08-11 02:38:00,25,13.006428,77.519997,921.7,36.0,-0.03,-0.53,9.84,-1.7,2.1,0.1,Handlebar_Mount
TEL_007400,T293,2026-08-11 02:39:00,26,13.010059,77.520341,917.0,34.7,0.13,-0.44,9.15,-1.0,-1.6,9.1,Handlebar_Mount
TEL_007401,T293,2026-08-11 02:40:00,27,13.008075,77.523263,923.7,33.6,0.82,-0.37,10.33,-3.8,2.5,-6.6,Handlebar_Mount
TEL_007402,T293,2026-08-11 02:41:00,28,13.008075,77.523263,921.0,0.0,-0.57,-3.31,10.42,-13.2,-5.8,5.2,Handlebar_Mount
TEL_007403,T294,2026-08-12 04:41:00,0,13.004729,77.522147,918.1,0.0,-0.11,0.0,9.45,-3.3,-1.7,2.7,Pocket
TEL_007404,T294,2026-08-12 04:42:00,1,13.005323,77.522525,924.2,6.7,0.34,2.33,9.18,9.0,-0.2,8.8,Pocket
TEL_007405,T294,2026-08-12 04:43:00,2,13.00505,77.522039,920.3,5.3,0.36,-0.49,9.44,-0.1,-0.3,-1.2,Pocket
TEL_007406,T294,2026-08-12 04:44:00,3,13.005975,77.5219,916.2,8.9,0.08,1.26,10.61,5.0,-0.8,1.7,Pocket
TEL_007407,T294,2026-08-12 04:45:00,4,13.005419,77.520515,921.0,14.2,-1.18,1.84,9.79,8.7,-11.6,-3.7,Pocket
TEL_007408,T294,2026-08-12 04:46:00,5,13.005481,77.51855,922.3,18.7,-0.11,1.54,9.61,8.4,-4.5,-2.5,Pocket
TEL_007409,T294,2026-08-12 04:47:00,6,13.00746,77.517782,916.9,20.2,1.26,0.52,10.23,2.0,11.0,-8.7,Pocket
TEL_007410,T294,2026-08-12 04:48:00,7,13.008913,77.519805,922.1,23.7,-0.5,1.21,9.47,2.5,-2.6,0.4,Pocket
TEL_007411,T294,2026-08-12 04:49:00,8,13.010177,77.522036,922.6,24.4,-1.07,0.24,13.18,-1.4,-9.0,-13.3,Pocket
TEL_007412,T294,2026-08-12 04:50:00,9,13.013032,77.521887,923.6,27.2,1.44,0.98,10.25,4.1,5.8,8.3,Pocket
TEL_007413,T294,2026-08-12 04:51:00,10,13.010738,77.521196,922.6,22.8,0.24,-1.51,10.04,-6.1,8.3,10.9,Pocket
TEL_007414,T294,2026-08-12 04:52:00,11,13.009174,77.518968,921.1,25.9,0.65,1.07,9.59,2.1,0.2,5.9,Pocket
TEL_007415,T294,2026-08-12 04:53:00,12,13.008338,77.521592,921.9,26.2,-0.0,0.12,10.64,-2.3,2.1,16.0,Pocket
TEL_007416,T294,2026-08-12 04:54:00,13,13.007711,77.524553,924.8,28.8,0.76,0.88,10.0,6.6,8.4,-3.6,Pocket
TEL_007417,T294,2026-08-12 04:55:00,14,13.00587,77.521878,924.9,30.9,1.66,0.74,10.84,0.3,15.3,-12.2,Pocket
TEL_007418,T294,2026-08-12 04:56:00,15,13.009305,77.521764,915.9,32.7,-0.94,0.62,9.45,1.8,-3.7,-2.2,Pocket
TEL_007419,T294,2026-08-12 04:57:00,16,13.006461,77.521311,921.6,27.4,0.44,-1.81,9.45,-8.0,7.7,4.6,Pocket
TEL_007420,T294,2026-08-12 04:58:00,17,13.008645,77.522348,924.4,23.0,-0.85,-1.52,10.06,-7.4,-7.2,3.6,Pocket
TEL_007421,T294,2026-08-12 04:59:00,18,13.006395,77.520778,924.2,26.1,-0.24,1.05,9.51,4.4,-7.1,-1.1,Pocket
TEL_007422,T294,2026-08-12 05:00:00,19,13.009167,77.520899,925.0,26.4,1.02,0.11,10.12,2.1,6.5,-0.6,Pocket
TEL_007423,T294,2026-08-12 05:01:00,20,13.009167,77.520899,921.2,0.0,0.48,-1.86,8.4,-7.0,0.9,1.7,Pocket
TEL_007424,T295,2026-08-13 05:12:00,0,12.978016,77.521443,924.9,0.0,0.11,0.0,10.23,-4.2,6.7,-5.2,Handlebar_Mount
TEL_007425,T295,2026-08-13 05:13:00,1,12.977358,77.521694,923.2,6.7,0.24,2.33,8.77,5.8,6.0,-1.7,Handlebar_Mount
TEL_007426,T295,2026-08-13 05:14:00,2,12.976314,77.520915,921.0,12.4,0.03,1.96,8.88,7.3,3.7,6.5,Handlebar_Mount
TEL_007427,T295,2026-08-13 05:15:00,3,12.975817,77.5224,915.2,14.9,-1.01,0.87,10.19,4.7,-2.2,26.3,Handlebar_Mount
TEL_007428,T295,2026-08-13 05:16:00,4,12.974034,77.522274,920.3,17.0,-0.51,0.73,10.89,1.9,-1.8,-15.3,Handlebar_Mount
TEL_007429,T295,2026-08-13 05:17:00,5,12.975016,77.523412,916.7,14.3,-0.93,-0.94,9.72,-2.2,-5.8,-4.2,Handlebar_Mount
TEL_007430,T295,2026-08-13 05:18:00,6,12.973909,77.524017,924.6,12.0,-0.02,-0.79,10.27,-3.9,1.9,3.5,Handlebar_Mount
TEL_007431,T295,2026-08-13 05:19:00,7,12.975258,77.523307,922.0,14.5,-0.92,0.89,9.97,3.0,-7.7,3.2,Handlebar_Mount
TEL_007432,T295,2026-08-13 05:20:00,8,12.977195,77.522866,916.7,18.9,-0.02,1.53,11.23,7.4,2.2,2.9,Handlebar_Mount
TEL_007433,T295,2026-08-13 05:21:00,9,12.979076,77.521838,918.4,20.4,0.12,0.5,10.3,6.0,-0.8,2.2,Handlebar_Mount
TEL_007434,T295,2026-08-13 05:22:00,10,12.976546,77.522465,918.4,24.8,-1.22,1.53,10.12,7.0,-15.4,1.5,Handlebar_Mount
TEL_007435,T295,2026-08-13 05:23:00,11,12.97784,77.525167,924.0,28.5,-1.57,1.29,9.54,2.5,-13.2,-0.5,Handlebar_Mount
TEL_007436,T295,2026-08-13 05:24:00,12,12.979062,77.522079,923.2,31.6,0.7,1.08,9.88,7.1,6.9,-4.9,Handlebar_Mount
TEL_007437,T295,2026-08-13 05:25:00,13,12.981739,77.523936,921.7,31.0,0.07,-0.2,9.55,1.4,-5.7,3.1,Handlebar_Mount
TEL_007438,T295,2026-08-13 05:26:00,14,12.981019,77.520564,920.0,32.8,1.03,0.61,10.23,1.3,8.5,-0.7,Handlebar_Mount
TEL_007439,T295,2026-08-13 05:27:00,15,12.977657,77.520473,920.8,32.0,0.78,-0.27,9.92,-0.1,6.0,7.4,Handlebar_Mount
TEL_007440,T295,2026-08-13 05:28:00,16,12.979542,77.522581,922.9,26.9,-0.78,-1.78,10.01,-6.7,-5.5,-5.7,Handlebar_Mount
TEL_007441,T295,2026-08-13 05:29:00,17,12.976816,77.521148,921.1,29.3,0.29,0.84,10.64,1.5,0.8,-2.1,Handlebar_Mount
TEL_007442,T295,2026-08-13 05:30:00,18,12.978566,77.51835,915.1,31.4,0.78,0.7,9.58,1.5,7.0,7.2,Handlebar_Mount
TEL_007443,T295,2026-08-13 05:31:00,19,12.975158,77.51765,917.5,33.1,-0.09,0.59,10.0,2.4,-1.2,-11.1,Handlebar_Mount
TEL_007444,T295,2026-08-13 05:32:00,20,12.977628,77.515336,923.2,32.2,-1.18,-0.28,10.6,-4.0,-10.8,14.6,Handlebar_Mount
TEL_007445,T295,2026-08-13 05:33:00,21,12.974076,77.515349,915.0,33.8,0.53,0.54,9.71,5.5,9.6,6.9,Handlebar_Mount
TEL_007446,T295,2026-08-13 05:34:00,22,12.971156,77.513497,923.3,32.9,-0.18,-0.32,9.31,-5.3,-1.5,-5.9,Handlebar_Mount
TEL_007447,T295,2026-08-13 05:35:00,23,12.971656,77.517067,919.1,34.3,-1.34,0.51,9.5,2.4,-16.4,2.9,Handlebar_Mount
TEL_007448,T295,2026-08-13 05:36:00,24,12.969665,77.520234,924.4,35.6,-0.45,0.43,9.59,4.5,-2.1,7.8,Handlebar_Mount
TEL_007449,T295,2026-08-13 05:37:00,25,12.968254,77.523814,919.9,36.6,-0.34,0.36,8.51,3.1,-0.3,-13.7,Handlebar_Mount
TEL_007450,T295,2026-08-13 05:38:00,26,12.969648,77.527241,924.1,35.2,1.13,-0.48,9.8,-1.5,5.4,-0.4,Handlebar_Mount
TEL_007451,T295,2026-08-13 05:39:00,27,12.969648,77.527241,924.9,0.0,-0.22,-2.41,10.26,-8.2,-0.6,-2.0,Handlebar_Mount
TEL_007452,T296,2026-08-13 17:10:00,0,12.993956,77.528806,917.4,0.0,-0.15,0.0,9.27,-2.3,-0.9,5.4,Handlebar_Mount
TEL_007453,T296,2026-08-13 17:11:00,1,12.994027,77.529506,916.1,6.7,-0.41,2.33,11.72,11.1,-5.5,1.5,Handlebar_Mount
TEL_007454,T296,2026-08-13 17:12:00,2,12.992724,77.529538,924.4,12.4,1.06,1.96,10.59,5.6,5.4,10.0,Handlebar_Mount
TEL_007455,T296,2026-08-13 17:13:00,3,12.991166,77.528643,915.3,17.1,-1.26,1.65,10.81,5.2,-11.7,14.3,Handlebar_Mount
TEL_007456,T296,2026-08-13 17:14:00,4,12.991399,77.526681,918.8,18.8,-0.18,0.61,9.51,0.7,-1.3,0.7,Handlebar_Mount
TEL_007457,T296,2026-08-13 17:15:00,5,12.991418,77.529056,922.3,22.6,0.69,1.29,9.37,5.7,10.1,-14.9,Handlebar_Mount
TEL_007458,T296,2026-08-13 17:16:00,6,12.993024,77.530919,917.8,23.4,-0.16,0.3,10.68,3.9,-0.8,4.2,Handlebar_Mount
TEL_007459,T296,2026-08-13 17:17:00,7,12.991805,77.533152,916.5,24.2,0.56,0.25,10.1,-0.6,0.6,-7.3,Handlebar_Mount
TEL_007460,T296,2026-08-13 17:18:00,8,12.994351,77.53371,919.6,24.8,1.66,0.21,9.75,-0.8,14.6,5.1,Handlebar_Mount
TEL_007461,T296,2026-08-13 17:19:00,9,12.992796,77.536146,924.3,27.5,0.58,0.96,9.33,5.0,4.0,-8.7,Handlebar_Mount
TEL_007462,T296,2026-08-13 17:20:00,10,12.990167,77.53492,923.5,27.6,-0.43,0.03,9.43,1.8,4.5,11.0,Handlebar_Mount
TEL_007463,T296,2026-08-13 17:21:00,11,12.992518,77.536637,917.2,27.7,-0.11,0.02,10.36,3.2,-2.9,-12.1,Handlebar_Mount
TEL_007464,T296,2026-08-13 17:22:00,12,12.995596,77.537318,921.7,30.0,0.67,0.8,9.95,4.0,-5.5,9.7,Handlebar_Mount
TEL_007465,T296,2026-08-13 17:23:00,13,12.998628,77.538019,923.5,29.6,-0.69,-0.11,9.7,-1.1,-6.8,-8.9,Handlebar_Mount
TEL_007466,T296,2026-08-13 17:24:00,14,13.001924,77.53761,921.5,31.6,-0.46,0.69,10.0,3.8,-0.9,1.2,Handlebar_Mount
TEL_007467,T296,2026-08-13 17:25:00,15,12.998608,77.53873,917.0,33.3,0.45,0.58,9.17,0.2,9.9,20.3,Handlebar_Mount
TEL_007468,T296,2026-08-13 17:26:00,16,12.999869,77.541893,917.3,32.4,0.75,-0.29,10.04,-2.7,9.1,-11.1,Handlebar_Mount
TEL_007469,T296,2026-08-13 17:27:00,17,12.998864,77.545322,920.5,34.0,-0.42,0.53,9.93,2.8,-1.0,-6.1,Handlebar_Mount
TEL_007470,T296,2026-08-13 17:28:00,18,13.000124,77.542091,923.7,33.0,-0.4,-0.33,9.26,-0.8,-6.8,9.5,Handlebar_Mount
TEL_007471,T296,2026-08-13 17:29:00,19,13.001313,77.545516,924.4,34.5,-1.4,0.5,9.89,1.1,-10.5,4.5,Handlebar_Mount
TEL_007472,T296,2026-08-13 17:30:00,20,13.003549,77.542503,917.5,35.7,-0.41,0.42,9.94,1.6,-4.2,24.1,Handlebar_Mount
TEL_007473,T296,2026-08-13 17:31:00,21,13.007207,77.543728,923.0,36.7,-1.71,0.35,10.06,-0.6,-15.1,-4.9,Handlebar_Mount
TEL_007474,T296,2026-08-13 17:32:00,22,13.00842,77.547234,924.1,35.3,0.55,-0.48,9.52,-5.0,0.4,5.4,Handlebar_Mount
TEL_007475,T296,2026-08-13 17:33:00,23,13.00842,77.547234,916.9,0.0,-0.24,-1.62,9.45,-3.6,-2.0,5.2,Handlebar_Mount
TEL_007476,T297,2026-08-14 18:21:00,0,12.991257,77.51318,922.1,0.0,0.12,0.0,9.78,-0.0,0.8,3.4,Handlebar_Mount
TEL_007477,T297,2026-08-14 18:22:00,1,12.990792,77.513097,921.9,4.5,-0.04,1.56,9.74,8.8,2.8,3.8,Handlebar_Mount
TEL_007478,T297,2026-08-14 18:23:00,2,12.991646,77.512985,915.9,8.2,0.22,1.31,9.18,2.0,7.6,-2.4,Handlebar_Mount
TEL_007479,T297,2026-08-14 18:24:00,3,12.99136,77.511822,923.2,11.4,0.59,1.1,9.48,6.2,-0.0,-2.8,Handlebar_Mount
TEL_007480,T297,2026-08-14 18:25:00,4,12.990345,77.512902,920.5,14.1,0.94,0.92,11.08,1.4,4.3,8.9,Handlebar_Mount
TEL_007481,T297,2026-08-14 18:26:00,5,12.988491,77.51219,922.1,18.9,0.16,1.67,9.23,1.0,3.8,17.7,Handlebar_Mount
TEL_007482,T297,2026-08-14 18:27:00,6,12.988274,77.514556,924.8,22.6,-1.6,1.29,10.88,6.4,-14.9,-10.3,Handlebar_Mount
TEL_007483,T297,2026-08-14 18:28:00,7,12.989862,77.512678,917.7,23.4,-1.35,0.3,10.3,4.2,-14.2,13.6,Handlebar_Mount
TEL_007484,T297,2026-08-14 18:29:00,8,12.991321,77.514762,924.6,24.2,0.51,0.25,9.82,3.0,3.4,8.8,Handlebar_Mount
TEL_007485,T297,2026-08-14 18:30:00,9,12.994086,77.512923,920.7,31.6,-0.83,2.57,9.65,5.5,-6.9,10.1,Handlebar_Mount
TEL_007486,T297,2026-08-14 18:31:00,10,12.990611,77.512604,924.6,33.2,-0.17,0.58,9.97,3.0,-2.5,-19.8,Handlebar_Mount
TEL_007487,T297,2026-08-14 18:32:00,11,12.992522,77.509387,921.7,35.6,0.99,0.82,9.62,5.4,13.4,5.2,Handlebar_Mount
TEL_007488,T297,2026-08-14 18:33:00,12,12.995584,77.507465,922.5,34.4,-0.81,-0.42,9.69,-4.2,-2.3,-7.6,Handlebar_Mount
TEL_007489,T297,2026-08-14 18:34:00,13,12.993969,77.504348,923.2,33.4,1.0,-0.35,8.99,-2.0,16.2,-13.0,Handlebar_Mount
TEL_007490,T297,2026-08-14 18:35:00,14,12.995002,77.507604,917.6,32.5,0.48,-0.3,9.48,-0.8,-2.2,2.7,Handlebar_Mount
TEL_007491,T297,2026-08-14 18:36:00,15,12.996751,77.51072,915.6,34.0,0.49,0.53,9.73,3.2,14.7,-9.1,Handlebar_Mount
TEL_007492,T297,2026-08-14 18:37:00,16,12.993281,77.510466,921.7,33.1,0.68,-0.33,9.82,-2.2,5.9,-3.0,Handlebar_Mount
TEL_007493,T297,2026-08-14 18:38:00,17,12.995019,77.508118,916.3,27.8,0.47,-1.84,8.5,-5.5,1.1,4.8,Handlebar_Mount
TEL_007494,T297,2026-08-14 18:39:00,18,12.993725,77.506039,917.5,23.3,-0.7,-1.54,8.93,-4.6,-4.3,-1.7,Handlebar_Mount
TEL_007495,T297,2026-08-14 18:40:00,19,12.991208,77.506324,920.7,24.1,1.35,0.26,9.55,-0.4,11.9,23.5,Handlebar_Mount
TEL_007496,T297,2026-08-14 18:41:00,20,12.992956,77.504102,922.1,26.9,0.49,1.0,9.66,1.7,0.9,-5.9,Handlebar_Mount
TEL_007497,T297,2026-08-14 18:42:00,21,12.990545,77.502169,915.3,29.4,0.48,0.84,10.36,2.8,4.1,-21.7,Handlebar_Mount
TEL_007498,T297,2026-08-14 18:43:00,22,12.987712,77.500476,924.3,31.4,-0.7,0.7,7.47,3.5,-3.9,-5.3,Handlebar_Mount
